Column1,id,symbol,title,body,cluster,distance,sentiment
1468,b02506bd7852a418d5a24a6b22dd8460ac0406da,FB,Insider Selling: Facebook Inc. Common Stock (NASDAQ:FB) Insider Sells 5300 Shares of Stock - Fairfield Current,Insider Selling: Facebook Inc. Common Stock (NASDAQ:FB) Insider Sells 5300 Shares of Stock Posted by Gemma Cottrell on Sep 14th 2018 Tweet Facebook Inc. Common Stock (NASDAQ:FB) insider Christopher K. Cox sold 5300 shares of the companyӳ stock in a transaction dated Tuesday September 4th. The shares were sold at an average price of $171.28 for a total value of $907784.00. Following the completion of the sale the insider now owns 134737 shares of the companyӳ stock valued at approximately $23077753.36. The t,"inc., inc., facebook, common, facebook, common, facebook, shares, shares, social",0.916772719,
1469,224c33307b8ed87eb6b8b448361ee100d8bec0ff,FB,Facebook Inc. Common Stock (FB) Receives ԂuyԠRating from Cleveland Research - Fairfield Current,Facebook Inc. Common Stock (FB) Receives ԂuyԠRating from Cleveland Research Posted by Lisa Matthews on Sep 14th 2018 Tweet Cleveland Research reissued their buy rating on shares of Facebook Inc. Common Stock (NASDAQ:FB) in a research report report published on Thursday morning. Other equities research analysts also recently issued research reports about the company. JPMorgan Chase & Co. reaffirmed a $210.91 rating and issued a $242.00 target price on shares of Facebook Inc. Common Stock in a report on Monda,"inc., inc., facebook, common, facebook, common, facebook, shares, shares, social",0.857139825,
584,9787dc9da2823997dedc5869ddefe047e6814334,AAPL,Rathbone Brothers Plc Has Lowered Wabtec Usd0.01 Common Stock (WAB) Holding as Shares Rose; As Mbia (MBI) Share Price Rose Shareholder Taylor Asset Management Decreased Stake | The Flecha 123,Rathbone Brothers Plc Has Lowered Wabtec Usd0.01 Common Stock (WAB) Holding as Shares Rose; As Mbia (MBI) Share Price Rose Shareholder Taylor Asset Management Decreased Stake September 14 2018 - By Bridget Boland Taylor Asset Management Inc decreased its stake in Mbia Inc (MBI) by 7.95% based on its latest 2018Q2 regulatory filing with the SEC. Taylor Asset Management Inc sold 75627 shares as the companyӳ stock rose 1.58% with the market. The hedge fund held 876112 shares of the finance company at the end o,"air, chemical, inc., delta, line, company, airline, productivity, microsoft, global",1.870810449,
1471,ec6d6e6681884fbc39bc6a8622cbb427e3af0f7c,FB,Integre Asset Management Has Increased Facebook (FB) Holding; Suntrust Banks (STI) Sentiment Is 1.07 | The Cardinal Weekly,Integre Asset Management Has Increased Facebook (FB) Holding; Suntrust Banks (STI) Sentiment Is 1.07 September 14 2018 - By Palma Niemeyer Integre Asset Management Llc increased Facebook Inc (FB) stake by 21.17% reported in 2018Q2 SEC filing. Integre Asset Management Llc acquired 1711 shares as Facebook Inc (FB)ӳ stock declined 15.80%. The Integre Asset Management Llc holds 9795 shares with $1.90 million value up from 8084 last quarter. Facebook Inc now has $468.37B valuation. The stock increased 0.53% or $,"facebook, fb, facebook, facebook, inc., nasdaq, fb, ֠facebook, facebook, worth",0.091525896,
1472,918a9a091ad2ec4f304888cd2467c64e97850c5d,FB,As United Technologies (UTX) Share Value Rose Holder Sprucegrove Investment Management LTD Upped Its Holding; Facebook (FB) Holder Copper Rock Capital Partners Lifted Its Position | The Flecha 123,As United Technologies (UTX) Share Value Rose Holder Sprucegrove Investment Management LTD Upped Its Holding; Facebook (FB) Holder Copper Rock Capital Partners Lifted Its Position September 14 2018 - By Heather Owens Copper Rock Capital Partners Llc increased its stake in Facebook Inc (FB) by 11.65% based on its latest 2018Q2 regulatory filing with the SEC. Copper Rock Capital Partners Llc bought 5231 shares as the companyӳ stock declined 15.80% while stock markets rallied. The institutional investor held 5,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",0.780699113,
1473,30db8e7a3717bffb6d8d5d98ccbf7aa0b7995fba,FB,3G Capital Partners LP Has Lowered Its Facebook (FB) Position by $24.15 Million; Fiduciary Trust Company Has Increased Sysco (SYY) Holding by $1.24 Million; Stock Value Rose | The EN Bulletin,3G Capital Partners LP Has Lowered Its Facebook (FB) Position by $24.15 Million; Fiduciary Trust Company Has Increased Sysco (SYY) Holding by $1.24 Million; Stock Value Rose September 14 2018 - By Glen Chin 3G Capital Partners Lp decreased its stake in Facebook Inc (FB) by 67.91% based on its latest 2018Q2 regulatory filing with the SEC. 3G Capital Partners Lp sold 124498 shares as the companyӳ stock declined 15.80% while stock markets rallied. The hedge fund held 58840 shares of the technology company at t,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",1.949332032,
1474,878388da11a94b528b2fa7c3e1cfdb88319f4e59,FB,As Akorn Com (AKRX) Share Price Declined Sg Americas Securities Has Cut Stake; Ellington Management Group Lowered Holding in Facebook (FB) as Stock Price Declined | The Flecha 123,As Akorn Com (AKRX) Share Price Declined Sg Americas Securities Has Cut Stake; Ellington Management Group Lowered Holding in Facebook (FB) as Stock Price Declined September 14 2018 - By Joshua Cleveland Sg Americas Securities Llc decreased its stake in Akorn Inc Com (AKRX) by 46.1% based on its latest 2018Q2 regulatory filing with the SEC. Sg Americas Securities Llc sold 22074 shares as the companyӳ stock declined 5.31% while stock markets rallied. The institutional investor held 25806 shares of the health ,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",0.799104175,
1475,cf63864438ace738ebb31ac4bfccd90f40b9f212,FB,Criterion Capital Management Has Upped Its Wynn Resorts LTD (WYNN) Holding; Commerce Bancshares (CBSH) Shorts Down By 5.67% | Z Tribune,Criterion Capital Management Has Upped Its Wynn Resorts LTD (WYNN) Holding; Commerce Bancshares (CBSH) Shorts Down By 5.67% September 14 2018 - By Mike Johnson Criterion Capital Management Llc increased Wynn Resorts Ltd (WYNN) stake by 267.22% reported in 2018Q2 SEC filing. Criterion Capital Management Llc acquired 242906 shares as Wynn Resorts Ltd (WYNN)ӳ stock declined 23.51%. The Criterion Capital Management Llc holds 333806 shares with $55.86M value up from 90900 last quarter. Wynn Resorts Ltd now has $,"resorts, international, commerce, educational, international, bancshares, casino, amzn, amazon.com, inc.",1.693503415,
1476,c3e3a7be975b24c876aec6f1cc565228f4082e74,FB,Agf Investments America Stake in Trex Co. (TREX) Upped as Share Price Rose; As Facebook (FB) Market Valuation Declined Holder Excalibur Management Boosted Its Position | The EN Bulletin,Agf Investments America Stake in Trex Co. (TREX) Upped as Share Price Rose; As Facebook (FB) Market Valuation Declined Holder Excalibur Management Boosted Its Position September 14 2018 - By Joe Cepeda Excalibur Management Corp increased its stake in Facebook Inc (FB) by 11.6% based on its latest 2018Q2 regulatory filing with the SEC. Excalibur Management Corp bought 1771 shares as the companyӳ stock declined 15.80% while stock markets rallied. The institutional investor held 17043 shares of the technology ,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",1.111184861,
1477,14c7f664bf0e473ac6b20f209a352c8e45114df5,FB,As Franklin Covey Co (Call) (FC) Stock Value Declined Centaur Capital Partners LP Has Increased Stake by $926400; Clearbridge Investments Has Raised Its Ultragenyx Pharmaceutical In (RARE) Stake by $12.30 Million as Shares Rose | The Flecha 123,As Franklin Covey Co (Call) (FC) Stock Value Declined Centaur Capital Partners LP Has Increased Stake by $926400; Clearbridge Investments Has Raised Its Ultragenyx Pharmaceutical In (RARE) Stake by $12.30 Million as Shares Rose September 14 2018 - By Ira Colvard Clearbridge Investments Llc increased its stake in Ultragenyx Pharmaceutical In (RARE) by 20.37% based on its latest 2018Q2 regulatory filing with the SEC. Clearbridge Investments Llc bought 161824 shares as the companyӳ stock rose 7.29% with the ma,"international, plc, ltd., limited, declined, amgen, ltd., plc, intl, technologies",2.015247174,
1478,4254f4834747fbee1d9454029d02856f54e0977c,FB,Act Ii Management LP Boosted By $2.90 Million Its Cyrusone (CONE) Holding; Bell State Bank & Trust Has Trimmed By $1.47 Million Its General Electric Co (GE) Holding | Z Tribune,Act Ii Management LP Boosted By $2.90 Million Its Cyrusone (CONE) Holding; Bell State Bank & Trust Has Trimmed By $1.47 Million Its General Electric Co (GE) Holding September 14 2018 - By Ash Bar Act Ii Management Lp increased Cyrusone Inc (CONE) stake by 250% reported in 2018Q2 SEC filing. Act Ii Management Lp acquired 50000 shares as Cyrusone Inc (CONE)ӳ stock rose 16.27%. The Act Ii Management Lp holds 70000 shares with $4.09 million value up from 20000 last quarter. Cyrusone Inc now has $6.56 billion va,"electric, ge, general, general, nyse, gis, company, nyse, investment, ֠general",1.699198464,
1479,b9beb813f77d4adc25dae63c02618496d7e271b1,FB,As Alcentra Cap (ABDC) Valuation Declined Salzhauer Michael Boosted by $372171 Its Position; As Papa Murphys Hldgs (FRSH) Valuation Declined Signia Capital Management Lifted by $2.08 Million Its Stake | Z Tribune,As Alcentra Cap (ABDC) Valuation Declined Salzhauer Michael Boosted by $372171 Its Position; As Papa Murphys Hldgs (FRSH) Valuation Declined Signia Capital Management Lifted by $2.08 Million Its Stake September 14 2018 - By Estela Ashley Signia Capital Management Llc increased its stake in Papa Murphys Hldgs Inc (FRSH) by 66% based on its latest 2018Q2 regulatory filing with the SEC. Signia Capital Management Llc bought 415442 shares as the companyӳ stock declined 7.73% while stock markets rallied. The inst,"inc., hold, capital, management, hold, met, lp, capital, suntrust, aetna",0.679751985,
1480,7d03d623b554fafa18e4d1ec47fb0d3cd904c43b,AMZN,Aviance Capital Partners Has Lowered Its Cme Group (CME) Stake by $815000; Jacobson & Schmitt Advisors Has Trimmed Intuit (INTU) Holding as Stock Value Rose | The D Minute,Aviance Capital Partners Has Lowered Its Cme Group (CME) Stake by $815000; Jacobson & Schmitt Advisors Has Trimmed Intuit (INTU) Holding as Stock Value Rose September 14 2018 - By Ash Reddy Aviance Capital Partners Llc decreased its stake in Cme Group Inc. (CME) by 50% based on its latest 2018Q2 regulatory filing with the SEC. Aviance Capital Partners Llc sold 5000 shares as the companyӳ stock rose 0.69% with the market. The institutional investor held 5000 shares of the investment bankers and brokers and s,"group, group, financial, financial, principal, principal, restaurants, intuit, heartland, rowe",1.043297138,
1481,0e2ef64474f25b27398036077b3946f9cdaf81b2,AMZN,As Enable Midstream Partners LP (ENBL) Valuation Declined Harvest Fund Advisors Raised Stake; As Amazon Com (AMZN) Stock Price Rose Tci Wealth Advisors Has Upped Position | The Cardinal Weekly,As Enable Midstream Partners LP (ENBL) Valuation Declined Harvest Fund Advisors Raised Stake; As Amazon Com (AMZN) Stock Price Rose Tci Wealth Advisors Has Upped Position September 14 2018 - By Matthew Richard Tci Wealth Advisors Inc increased its stake in Amazon Com Inc (AMZN) by 6.83% based on its latest 2018Q2 regulatory filing with the SEC. Tci Wealth Advisors Inc bought 269 shares as the companyӳ stock rose 16.73% with the market. The institutional investor held 4207 shares of the consumer services com,"amzn, amazon.com, amazon.com, amazon.com, inc., nasdaq, amazon, investment, investment, amazon",1.611016141,
1482,4963dd7e5d29833681920336ecb5b3bf43b07b32,AMZN,Vontobel Asset Management Increased By $358288 Its Coca Cola Femsa S A B De C V (KOF) Holding; Commerce Bancshares Inc. (CBSH) Had 0 Bulls | The EN Bulletin,Vontobel Asset Management Increased By $358288 Its Coca Cola Femsa S A B De C V (KOF) Holding; Commerce Bancshares Inc. (CBSH) Had 0 Bulls September 14 2018 - By Ash Maslow Among 10 analysts covering Commerce Bancshares Inc ( NASDAQ:CBSH ) 0 have Buy rating 3 Sell and 7 Hold. Therefore 0 are positive. Commerce Bancshares Inc had 14 analyst reports since April 10 2018 according to SRatingsIntel. The stock of Commerce Bancshares Inc. (NASDAQ:CBSH) has ԍarket PerformԠrating given on Tuesday June 26 by Wells Fa,"old, new, brokers, new, target, old, new, target, maintained, target",1.498360856,
1483,6cd46d751e5e3bd80e252a36095ef672157c1775,MSFT,Newmont Mining (Call) (NEM) Holder Peak6 Investments LP Has Lowered Its Holding by $1.71 Million; As International Business Machs (IBM) Stock Rose M&T Bank Has Boosted Holding | K Reviewer,Newmont Mining (Call) (NEM) Holder Peak6 Investments LP Has Lowered Its Holding by $1.71 Million; As International Business Machs (IBM) Stock Rose M&T Bank Has Boosted Holding September 14 2018 - By Mary Bollinger M&T Bank Corp increased its stake in International Business Machs (IBM) by 10317325% based on its latest 2018Q2 regulatory filing with the SEC. M&T Bank Corp bought 412693 shares as the companyӳ stock rose 0.15% with the market. The institutional investor held 412697 shares of the computer manufac,"ibm, international, international, business, corporation, nyse, machines, international, corporation, business",0.765047898,
1484,0cefce49a90238b60ff746067a71b561360eeeb7,MSFT,Halliburton Co (HAL) Share Value Declined While Waratah Capital Advisors LTD Has Lowered by $3.28 Million Its Stake; As Check Point Software Tech Lt (CHKP) Valuation Rose Bank Hapoalim Bm Has Cut Its Stake by $396924 | The Flecha 123,Halliburton Co (HAL) Share Value Declined While Waratah Capital Advisors LTD Has Lowered by $3.28 Million Its Stake; As Check Point Software Tech Lt (CHKP) Valuation Rose Bank Hapoalim Bm Has Cut Its Stake by $396924 September 14 2018 - By Carey Conley Bank Hapoalim Bm decreased its stake in Check Point Software Tech Lt (CHKP) by 4.63% based on its latest 2018Q2 regulatory filing with the SEC. Bank Hapoalim Bm sold 4092 shares as the companyӳ stock rose 17.85% with the market. The institutional investor hel,"company, raytheon, rtn, 3m, nyse, mmm, inc., southern, gilead, gilead",0.247994701,
1485,58a3fbfa7ea0ede105f0fb9d79faad6e8e6bff50,MSFT,As O Reilly Automotive (ORLY) Share Value Rose Holder Speece Thorson Capital Group Has Lifted Its Stake; Oz Management LP Has Raised Its Gamestop New (GME) Stake by $1.38 Million | The Flecha 123,As O Reilly Automotive (ORLY) Share Value Rose Holder Speece Thorson Capital Group Has Lifted Its Stake; Oz Management LP Has Raised Its Gamestop New (GME) Stake by $1.38 Million September 14 2018 - By Sarah Holford Oz Management Lp increased its stake in Gamestop Corp New (GME) by 164.67% based on its latest 2018Q2 regulatory filing with the SEC. Oz Management Lp bought 98800 shares as the companyӳ stock rose 24.98% with the market. The hedge fund held 158800 shares of the electronics distribution company ,"inc., hold, capital, management, hold, met, lp, capital, suntrust, aetna",1.075210598,
